text,label
oct a university of manchester england engineering professor has invented a portable breast scanner that could lead to more accurate tests for younger women without the need for x rays the scanner is based on radiofrequency technology which is able to quickly show malignant and benign tumors when linked to a computer it could be used in doctors offices radio waves radiofrequency or microwave technology for breast cancer detection is not new but what zhipeng wu phd from manchester s school of electrical and electronic engineering has achieved is the speed of results and portability the patented real time radiofrequency scanner uses computer tomography and works by using the same technology as a mobile phone but with only a tiny fraction of its power costs are reduced and the electronics fit into a case the size of a lunchbox breast cancer current mammography testing works well for detecting breast cancer in women over with results of up to accuracy the manchester team says it is far less effective for younger women where the detection rate could be as low as for women under the age of this group the team says accounts for of all breast cancer cases how it works while mammography works on breast density radiofrequency looks at contrasts between normal and diseased breast tissues the breast is placed in a scanner cup and an image appears on screen tumors or other abnormalities show up in red wu says in a news release the system we have is portable and as soon as you lie down you can get a scan it s real time the real time imaging minimizes the chance of missing a breast tumor during scanning wu says it will even work through a bra although there is still research to be done the system has great potential to bring a new way for breast cancer diagnosis reaction carolyn rogers clinical nurse specialist at breast cancer care in the u k says in an emailed statement evidence is needed to demonstrate the accuracy and uses of this device the most effective screening tool for detecting breast cancer is mammography and for women of all ages to remain breast aware reporting any changes to their doctor,1
oct a new consumer friendly test for colon cancer once approved could persuade more americans to undergo screening for the deadly cancer according to researchers presenting their findings on the test s effectiveness at a cancer conference in philadelphia at the same meeting other researchers reported that they have new clues about how dna characteristics can help predict colon cancer risk the research was presented at the american association for cancer research s special conference colorectal cancer biology to therapy screening for colon cancer back story one in every of us will have colon cancer in our lifetime says david ahlquist md professor of medicine and a consultant in gastroenterology at the mayo clinic in rochester minn who presented his findings on the new colon cancer screening test although colon cancer is the second leading cause of cancer death for men and women in the u s many adults don t undergo the screenings once they reach age or earlier for those with a family history ahlquist told a news conference estimates of how many adults undergo screening vary but ahlquist says probably only adhere to the screening schedule over time one screening test the colonoscopy in which a flexible lighted tube with a video camera is inserted to examine the colon requires dietary restriction and preparation of the colon patients must often take time off work and need transportation home from the procedure,1
en español sunday oct healthday news bitter taste receptors are located in the lungs as well as on the tongue a finding that might lead to improved treatments for asthma and other obstructive lung diseases according to researchers at the university of maryland school of medicine in baltimore the detection of functioning taste receptors on smooth muscle of the bronchus in the lungs was so unexpected that we were at first quite skeptical ourselves said the study s senior author dr stephen b liggett professor of medicine and physiology and director of the university s cardiopulmonary genomics program in a university news release the receptors in the lungs which the team found by accident in an unrelated study are the same as those on the tongue but the tongue s receptors are clustered in taste buds that send signals to the brain while the receptors in the lungs are not grouped in buds and don t send signals to the brain explained the research team however they still respond to bitter tastes the researchers tested different bitter compounds on human and mouse airways individual airway smooth muscle cells and on mice with asthma they found that these compounds all opened lung airways more profoundly than current drugs the study appears online oct in the journal nature medicine new drugs to treat asthma emphysema or chronic bronchitis are needed this could replace or enhance what is now in use and represents a completely new approach said liggett but he added simply eating bitter tasting foods or compounds won t help people with asthma based on our research we think that the best drugs would be chemical modifications of bitter compounds which would be aerosolized and then inhaled into the lungs with an inhaler he said the research which is preliminary was supported by grants from the u s national heart lung and blood institute of the national institutes of health more information the u s national heart lung and blood institute has more about asthma,0
en español by amanda gardner healthday reporter monday oct healthday news one of the world s most ubiquitous and pedestrian drugs aspirin may cut the risk of dying for men who have prostate cancer that has not yet spread beyond the gland a new study suggests in looking at the records of more than men with prostate cancer of whom were taking aspirin or another blood thinning drug researchers presenting at the annual meeting of the american society for radiation oncology astro in san diego report that the risk of dying from the cancer was reduced by more than half we show that patients taking anticoagulant blood thinning medication had better outcomes with regards to prostate cancer death and that this benefit was most prominent in patients who had high risk disease said study lead author dr kevin choe a radiation oncologist with the university of texas southwestern medical school in dallas high risk tumors are more aggressive and thus more likely to eventually kill the patient choe spoke at a monday astro teleconference of the blood thinners used in the study aspirin was the one which seemed to account for most of the benefit the researchers said there has already been some evidence that cancer and the body s coagulation system might be linked in some way cancer patients tend to develop clots in their legs and lungs more frequently and also patients who develop clots in their legs and lungs tend to develop cancer more frequently choe noted we hypothesized that anticoagulant medication may lower the chance of death from prostate cancer in men who have localized prostate cancer and at least according to this retrospective review of medical records this did indeed appear to be the case retrospective studies where researchers look back over previously collected data looking for associations are not as reliable as prospective trials however the study included men diagnosed with prostate cancer that had not yet spread beyond the prostate gland and had been treated with surgery or radiation of the almost patients on anticoagulants in the study were taking aspirin warfarin clopidogrel plavix enoxaparin and a combination of blood thinners after an average follow up of about seven years only percent of men who had been taking an anticoagulant had died versus percent of those in the control group at years percent of those taking one of these medications had died versus percent in no blood thinner group this translates to a risk reduction of about percent the researchers calculated the chances of the cancer spreading to the bone were reduced while psa prostate specific antigen blood levels thought to be a marker for cancer s advance were also better controlled this benefit was seen whether these patients were treated with surgery or radiotherapy choe added cancer cells are coated by platelets when they enter the bloodstream and are on their way to spreading this protects them from immune cells and also helps them stick to their next location choe explained anticoagulants may work by interfering with this process but choe said he is not ready to recommend routine aspirin use in men diagnosed with prostate cancer it s premature to say that aspirin should be used in a standard therapy way in all patients with prostate cancer he said but we may expect to see this benefit in those who are taking aspirin for other usually cardiovascular reasons aspirin also comes with some risks of its own including stomach bleeding choe pointed out a second study conducted in the united states canada and great britain and also being presented at astro suggests that a combination of hormone therapy plus radiation may be the best treatment for men who have locally advanced prostate cancer with a high risk of returning this usurps the previous view that hormone therapy was useless or even unkind or toxic said study lead author dr malcolm mason a radiation oncologist with cardiff university in wales this trial the largest of its kind involved about men who were randomly chosen to receive hormone therapy alone or a combination of that and radiation an initial review at six years suggested that those taking the combination therapy had a percent reduced risk of dying from prostate cancer while side effects were not major mason said if the figures from the interim analysis are similar to the final analysis we would expect a percent reduction in the chances of death from prostate cancer in men with this regimen he said we feel these results are practice changing mason added the standard treatment for localized high risk prostate cancer for people who are fit for radiotherapy should be a combination of hormone therapy plus radiotherapy experts note that studies presented at scientific meetings do not face the same peer review scrutiny as those published in reputable journals more information the u s national cancer institute has more on prostate cancer,1
oct a dose of baking soda may add a little fizz to the performance of tennis players a new study says scientists at the national taiwan college of physical education conducted a small study to test whether a tiny amount of sodium bicarbonate more commonly known as baking soda helped tennis players do more than just take the smell out of their shoes it seemed to help performance researchers say in the study published in the journal of the international society of sports nutrition we found that sodium bicarbonate supplementation can prevent the fatigue induced decline in skilled tennis performance seen during matches chen kang chang head of the taiwanese research team says in a news release the service and forehand ground stroke consistency was maintained after a simulated match in a trial in which sodium bicarbonate was used,0
the findings were released at a news briefing held in advance of the annual meeting of the american society for radiation oncology astro in san diego but if the findings are confirmed patients who are taking aspirin for other reasons may see an added benefit says study head kevin choe md a radiation oncologist at the university of texas southwestern medical school in dallas researchers stress the findings are preliminary and that men with the cancer should not reach for the aspirin bottle in an attempt to improve their health oct aspirin already linked in some studies to a lower risk of developing colon cancer may also cut the risk of dying of prostate cancer by more than half a large study suggests blood clot cancer link studies have shown that people with cancer are more prone to blood clots and that people with blood clots are at increased risk of cancer also lab and animal studies suggest drugs that anticlotting drugs like aspirin may interfere with cancer growth and spread so choe and colleagues hypothesized that anticlotting drugs may lower the risk of dying among men with prostate cancer the study involved men with localized cancer whose disease had not spread beyond the prostate gland of the men were taking anticlotting medications aspirin lovenox plavix and or warfarin by years after diagnosis of men not taking one of these medications had died from prostate cancer vs of those who took an anticlotting medication the risk that cancer spread was also reduced by anticlotting medications from to also of men who didn t take anticlotting medications had a recurrence of their cancer compared with of men who did take them men who took aspirin gained the greatest benefit choe says harvard medical school s anthony zietman md president of astro tells webmd that the findings are intriguing however they need to be confirmed and the optimal dose timing and duration of use needs to be worked out he says aspirin and other anticlotting medications carry risks of their own chiefly bleeding zietman says we have to be sure the benefits outweigh the risks before we recommend this to patients this study was presented at a medical conference the findings should be considered preliminary as they have not yet undergone the peer review process in which outside experts scrutinize the data prior to publication in a medical journal,1
he said more research was needed but for now i think the market is running way out in front of the science photo scientists agree that dha naturally transmitted to a fetus through the placenta in the last half of pregnancy is important probably to visual and brain development several studies indicate that babies born prematurely receive too little dha and some studies have found that premature babies fed dha after birth show better cognitive performance or visual coordination later on than preemies who aren t given dha but the new study which mainly assessed full term babies found no cognitive difference at months whether mothers received dha supplements or placebos the lead researcher dr maria makrides of the university of adelaide in australia said this suggested that full term babies already get enough dha in the womb and that there s no extra boost from getting more nonetheless several experts said they would continue to support taking dha in pregnancy especially since it is safe and apparently has few downsides they cited a smaller norwegian study that found i q increases at age although no cognitive benefit was seen in infants or year olds newsletter sign up continue reading the main story please verify you re not a robot by clicking the box invalid email address please re enter you must select a newsletter to subscribe to sign up you will receive emails containing news content updates and promotions from the new york times you may opt out at any time you agree to receive occasional updates and special offers for the new york times s products and services thank you for subscribing an error has occurred please try again later view all new york times newsletters that study s lead author dr ingrid helland of oslo university hospital said that perhaps the benefit shown at age existed at but was difficult to identify amid other developmental factors she said babies in her study might have received more dha than those in this study dr oken said the new study might have shown no benefit in month olds because effects in infants might be hard to measure or it may be that the benefit of dha is not as important as when you re dr makrides s team plans assessments at and dr jatinder bhatia a neonatologist heading the nutrition committee of the american academy of pediatrics said that unless further studies showed no benefit as children got older he would continue recommending dha now in many prenatal vitamins because i m not convinced at this time that we should reverse course much about dha is unknown its effect in supplements for children and adults is being studied as well as whether supplements offer the same benefit as dha rich fish like salmon some studies including the new report suggest dha supplementation in pregnancy reduces the likelihood of premature birth and the new study showed small reductions in postpartum depression in women with histories or high risk of depression dr scott stuart a university of iowa psychiatry and psychology professor said his pregnant patients with mild to moderate depression had improved when taking dha while seeing a counselor there s no harm that we know of at all in contrast to many antidepressants he said and it might be of some help,1
oct vitamin b may help protect the brain against alzheimer s disease according to new evidence that suggests the vitamin and an amino acid called homocysteine may both be involved in the development of alzheimer s high levels of vitamin b in the blood are already known to help reduce levels of homocysteine which has been linked to an increased risk of alzheimer s disease memory loss and stroke but researchers say the relationship between homocysteine and vitamin b levels and alzheimer s disease risk has been unclear the seven year study followed finnish people ages to who did not have any symptoms of alzheimer s disease at the start of the study during the study published in neurology people developed alzheimer s disease researchers found that each picomolar increase in blood vitamin b level was associated with a reduction in the risk of alzheimer s disease among the elderly in addition each micromolar increase in blood homocysteine level raised the risk of alzheimer s disease by blood levels of folate another nutrient believed to lower homocysteine levels were not linked to alzheimer s disease risk our findings show the need for further research on the role of vitamin b as a marker for identifying people who are at increased risk of alzheimer s disease says researcher babak hooshmand md msc with karolinska institutet in stockholm sweden in a news release low levels of vitamin b are surprisingly common in the elderly the few studies that have investigated the usefulness of vitamin b supplements to reduce the risk of memory loss have had mixed results says hooshmand common dietary sources of vitamin b include fish poultry and meat products,1
oct an analysis of studies involving about million people shows a significant association between using cholesterol lowering drugs called statins and a reduced risk for colorectal cancer the analysis shows there was a reduction of colorectal cancer risk among statin users also the longer patients used statin drugs the greater their reduction in risk for colorectal cancer the findings are based on a review of studies published through october and were presented at the american college of gastroenterology s acg th annual scientific meeting in san antonio study researcher n jewel samadder md msc from the university of michigan ann arbor says the relationship between statin use and a reduction in risk for colorectal cancer was consistent across various study designs this effect was largely consistent across study design with both case control and cohort studies showing a strong correlation he says in a news release the length of statin use both greater than six months and greater than five years of use was associated with reduction in colorectal cancer risk the group of statins that showed the greatest effect in reducing risk are classified as lipophilic atorvastatin lipitor fluvastatin lescol lovastatin altocor altoprev mevacor pitavastatin livalo and simvastatin zocor colorectal cancer is the third most common type of cancer in the u s new cases of colon cancer are diagnosed in men and women every year and about new cases of rectal cancer are diagnosed annually the relationship between statins and cancer is unclear but other research exploring the impact of statins at the molecular level suggests that these cholesterol lowering drugs may help control the development of tumor as well as tumor growth observational studies have suggested that long term use of statins is associated with reduced risk of several cancers including breast prostate lung pancreas and liver says samadder in the news release our findings suggest that randomized controlled trials designed to test the hypothesis that statins reduce the risk of colorectal cancer are warranted this study was presented at a medical conference the findings should be considered preliminary as they have not yet undergone the peer review process in which outside experts scrutinize the data prior to publication in a medical journal,1
washington reuters statin drugs may lower the risk of colon cancer by as much as percent u s researchers reported on monday the longer people took the highly popular cholesterol lowering pills the lower their risk of later developing colon cancer the researchers told a meeting of the american college of gastroenterology many researchers have found that statin drugs which include pfizer inc s lipitor and astrazeneca plc s crestor have effects far beyond lowering cholesterol and reducing the risk of heart disease observational studies have suggested that long term use of statins is associated with reduced risk of several cancers including breast prostate lung pancreas and liver said dr jewel samadder of the university of michigan at ann arbor who led the study our findings suggest that randomized controlled trials designed to test the hypothesis that statins reduce the risk of colorectal cancer are warranted samadder added in a statement samadder s team did what is known as a meta analysis combining the findings of scientific studies with more than million volunteers overall patients who took statins had a percent lower risk of being diagnosed with colon cancer than people who did not take the drugs they found statins are not risk free in may british researchers reported that patients taking them have a higher risks of liver dysfunction kidney failure muscle weakness and cataracts and u s health officials have been watching data that suggests some statins such as merck co s blockbuster drug vytorin may actually raise the risk of cancer although they have saidf this is unlikely,0
washington reuters viagra developed to help ailing hearts long before it got a more high profile job fighting erectile dysfunction might help treat heart symptoms of muscular dystrophy researchers reported on monday a box of viagra typically used to treat erectile dysfunction is seen in a pharmacy in toronto january reuters mark blinch tests in mice genetically engineered to have a condition similar to duchenne muscular dystrophy showed the drug could improve how the heart works joseph beavoa of the university of washington and colleagues at the university of north carolina found it is not clear just how the drug is helping the mice they reported in the proceedings of the national academy of sciences but they said it may be worth trying it as a treatment for muscular dystrophy duchenne muscular dystrophy affects an estimated one in males according to the national institutes of health duchenne muscular dystrophy dmd is a progressive and fatal genetic disorder of muscle degeneration patients with dmd lack expression of the protein dystrophin as a result of mutations in the x linked dystrophin gene the researchers wrote because of the involvement of the x chromosome boys are far more likely to be affected than girls who have two copies of the x chromosome and thus are likely to have a spare copy of the healthy gene muscles all over the body break down as the patient grows up the heart included many patients die of heart failure and most patients with the condition die before age viagra known generically as sildenafil is sold by pfizer inc for erectile dysfunction and under the brand name revatio to treat a heart condition called pulmonary hypertension it is in a class of drugs called pde inhibitors that work in a variety of ways to increase blood flow the team working with funds from the nih and non profit groups tested viagra in mice that had heart damage similar to that seen in muscular dystrophy it slowed the damage and in some cases reversed it they found although pde inhibitors will certainly not cure dmd the current studies suggest that they could be used in combination with current or future therapies the researchers wrote,1
oct women aged and older are advised to undergo bone mineral density bmd screening every two years but those with normal results at age may be able to wait years before their next screening test a new study suggests researchers say the year interval is ok because the women s risk of developing the brittle bone disease osteoporosis in that time is low the new findings are slated to be presented at the annual meeting of the american society for bone mineral research in toronto if a woman s bone density at age is very good then she doesn t need to be re screened in two years or three years because we re not likely to see much change says study author margaret l gourlay md mph of the university of north carolina at chapel hill in a news release our study found it would take about years for percent of women in the highest bone density ranges to develop osteoporosis that was longer than we expected and it s great news for this group of women researchers analyzed bone mineral density data from women aged or older who had their bmd tested at least twice during the year study period their findings are based on the women s t score which is a measure of bone density,1
en español by amanda gardner healthday reporter saturday oct healthday news people suffering from a disfiguring loss of bone in the jaw may find help in the form of a long used osteoporosis drug two new studies suggest besides being linked to chronic severe gum disease this type of bone loss has also been connected in rare cases to the use of bisphosphonates a different class of osteoporosis drugs but the two papers in the oct online issue of the new england journal of medicine report success with teriparatide forteo in rebuilding bone one report describes the case of an year old woman who had been taking the bisphosphonate alendronate fosamax since suffering a hip fracture years earlier she had also been taking the corticosteroid prednisone for two decades experts have already noticed an uptick in the incidence of this rare but devastating condition in patients using bisphosphonates according to an editorial accompanying the study this complication occurs in about percent of cancer patients who are taking a high dose bisphosphonate zometa or aredia to control or prevent spread of malignancy to the bone it is much rarer in people who take a lower dose bisphosphonate such as actonel boniva or fosamax for osteoporosis the year old woman described in the journal report had been experiencing pain in her jaw for a year and was subsequently diagnosed with osteonecrosis a debilitating death of bone due to loss of blood flow after eight weeks of treatment with forteo though the pain went away and the osteonecrosis resolved reported the authors from austin health in melbourne australia the editorial pointed out however that forteo should not be used in patients whose cancer has already spread to the bone as it might prompt even more spread it s also possible that the corticosteroid therapy she was taking could have contributed to the woman s bone loss the authors stated the second paper involved patients with severe gum disease that had affected their jaws all of whom first underwent surgery on their jaw they were then randomized to receive either forteo or a placebo all participants took calcium and vitamin d as well these were patients with severe periodontal disease but who were otherwise systemically healthy said study senior author dr laurie k mccauley chair of the department of periodontic and oral medicine at the university of michigan in ann arbor after six weeks of therapy patients in the forteo arm saw greater healing of their jawbone and this continued throughout one year of follow up there was a significant improvement in clinical measures of gum and bone mccauley stated but she pointed out forteo is not yet approved for this indication so we can t recommend it next week right now a bone graft is probably the most common type of therapy for this type of bone loss she said i think that it s really an important important proof of concept that you can inject locally and get a response said dr rena d souza chair of biomedical sciences at texas a m health science center baylor college of dentistry in dallas we could not only use this approach for the treatment of periodontal disease where the disease enters the bone and gum but also other forms of periodontal disease bisphosphonates cut back on blood flow and blood vessels so that cancer doesn t have a chance she said that is why it s used very effectively for cancer but if you happen to injure the bone or take out a tooth you really need the blood vessels the bone cells don t have the ability to lay down new bone more information the american academy of periodontology has more on gum disease,1
en español thursday oct healthday news with the aim of catching autism in children at an earlier age than currently possible scientists are exploring the potential of using mri scans as a screening tool the current effort focused on patients already diagnosed with autism used mris to locate areas of the brain where the left and right hemispheres do not communicate properly these so called hot spots are central to motor function attention facial recognition and social behavior types of behaviors that are abnormal in people with autism we know the two hemispheres must work together for many brain functions study author dr jeffrey s anderson an assistant professor of radiology at the university of utah said in a news release we used mri to look at the strength of these connections from one side to the other in autism patients using mri imaging the team searched for differences in brain activity patterns in the microstructure of white matter tissue in autism patients between the ages of and this tissue the authors noted is known to play a role in communication between various brain regions communication deficits between the two hemispheres of the brain were in fact uncovered by mri scans differences that the team said were not found in the brains of people without autism the authors also noted that apart from an increased brain size among children diagnosed with autism there are no apparent structural differences between the brains of autistic patients and patients who are not autistic anderson and his colleagues who reported no conflicts of interest published their findings in the oct online issue of cerebral cortex information from this investigation will be pooled with those of another ongoing long term study which is tracking brain activity among an additional autism patients we still don t know precisely what s going on in the brain in autism co author dr janet lainhart an associate professor of psychiatry and pediatrics acknowledged in the news release from cerebral cortex but this work adds an important piece of information to the autism puzzle she said it adds evidence of functional impairment in brain connectivity in autism and brings us a step closer to a better understanding of this disorder when you understand it at a biological level you can envision how the disorder develops what are the factors that cause it and how can we change it the study was limited to high functioning males and so did not allow researchers to generalize the findings to females younger children or lower functioning individuals with autism the researchers wrote for her part laura bono the durham n c based former chair of the national autism association and member of the board of directors of the autism advocacy group safe minds expressed a certain amount of hesitancy about the prospects for mri driven diagnoses i m always glad to see there s more autism research underway and there s certainly no risk to having an mri she said but my question here is is there a real benefit i would say that if this is geared to or opens up any specific avenue to targeted therapy that can help left and right brain communication among certain children for whom that s the pathway to autism then it should certainly be explored bono said but i do not see this as being about diagnosis because we know that you re not going to screen percent of children this way knowing that diagnosing autism is about looking for certain behaviors only children already identified as having issues that might be a function of autism would be screened so if there s no targeted treatment to follow up on the results of this kind of scan then it s just another expensive test for parents who are already barraged with so many tests at diagnosis she said and in that case i see this as just a waste of money more information for more on autism and diagnosis visit the autism society,0
london reuters a protein in urine could be a strong indicator of prostate cancer risk according to british scientists who say their findings could one day be developed into a quick and simple test for the disease medical equipment sits in labelled bins inside of a doctor s office in new york in this march file photo reuters lucas jackson scientists from the cancer research uk cambridge research institute and the institute of cancer research icr said the protein called microseminoprotein beta or msmb is found at reduced levels in men diagnosed with the disease and are also lower in men with more aggressive forms of the cancer the protein is easy to detect because it is found in urine and would potentially be a very simple test to carry out on men to identify those most at risk of developing the disease said hayley whitaker of the cambridge institute who led the study whitaker said that while it could be around five years before the results of this study are translated into a test for doctors to use in clinics she hoped it would then also help them to determine which patients have aggressive tumors prostate cancer killed an estimated men around the world in and is the second most common cause of cancer death in men in the united states in britain around men are diagnosed with it and some die from the disease the most effective screening tests currently available are based on a single biomarker called prostate specific antigen psa but psa testing is problematic because it has low specificity which generates high false positive rates and leads to unnecessary surgical and radiotherapy treatment a u s study published last year found that routine psa prostate screening has resulted in more than one million american men being diagnosed with tumors who might otherwise have suffered no ill effects from them at the moment psa testing is the best method we have to detect prostate cancer but it has significant limitations so there is an urgent need to find new biomarkers such as msmb that could be used in screening and diagnosis said rosalind eeles of the icr and the royal marsden hospital who also worked on the study the protein which regulates prostate cell death is produced by normal prostate cells the scientists took tissue and urine samples from around men both with and without prostate cancer to test msmb levels the results published in the public library of science plos one journal showed that msmb is found at significantly lower levels in the urine of men diagnosed with prostate cancer than those without the disease they also showed men with aggressive tumors were also likely to have lower levels of the protein in their urine commenting on the study kate holmes of the uk s prostate cancer charity said they could prove very valuable in future given the known limitations of the psa blood test finding a technique to accurately diagnose prostate cancer is the holy grail of research into the disease she said in a statement an accurate reliable urine test for prostate cancer would be an invaluable tool if it is proven to be successful on a large scale,1
for men with advanced prostate cancer the news for decades has been mostly bleak until recently only two treatments had been shown to prolong survival abiraterone has emerged as a potential third new treatment for prostate cancer following approval earlier this year of jevtana a chemotherapy agent and provenge a cancer vaccine above researchers reported monday that the drug abiraterone being developed by johnson johnson extended survival by an average of months among men with cancer that has spread beyond the prostate and for whom other treatments have failed among men prostate cancer is the second leading cancer killer behind only lung cancer johnson johnson plans to file for new drug approval in the u s and europe by year end raising prospects that the drug could be on the market next year the drug a pill works by blocking production of hormones that fuel prostate tumors the abiraterone study presented at the european society for medical oncology meeting in milan follows approval earlier this year of two other therapies jevtana a chemotherapy agent from sanofi aventis sa and provenge a cancer vaccine developed by dendreon inc which marshals the immune system to fight the disease when you have drugs that act in different ways and each is giving some measurable benefit that is significant progress in a field where new agents have come along very rarely in the past says steve k clinton director of prostate and genitourinary oncology at ohio state university s james cancer hospital and research institute columbus dr clinton wasn t involved in the current study and doesn t have consulting relationships with the companies still the overall improvement is modest for each therapy jevtana increased survival by an average of months compared with standard chemotherapy provenge added an average of months of life researchers say the results are impressive nevertheless because the studies involved patients whose tumors progressed after treatment with several different therapies these drugs are first tested in dying patients with no other therapy options and with months to live says johann de bono a researcher at the institute of cancer research and royal marsden hospital in london the hope as with treatments for many cancers is that they will lead to much longer survival when studied in patients with early stage disease jevtana sanofi aventis u s the abiraterone study involved patients from countries whose disease was considered castration resistant meaning it had progressed despite surgery or drugs to shut down production of the androgen hormone testosterone the patients had also failed chemotherapy the patients randomly assigned to abiraterone plus the steroid prednisone lived on average months compared with months for those treated with the steroid plus a placebo the trial was stopped early after an interim data check determined the drug s benefit enabling those on placebo to convert to the treatment abiraterone patients were more likely than those on placebo to experience side effects such as an increase in blood pressure and retention of fluids but they didn t lose their hair or have an increased risk of infection problems associated with conventional chemotherapy androgen hormones particularly testosterone fuel prostate tumors conventional hormone therapy blocks androgens produced by the testes abiraterone appears to target androgens also produced elsewhere even by the tumors themselves said dr de bono who presented the study in milan these tumors are their own androgen factories assuming abiraterone wins regulatory approval oncologists will have to work out how it fits with the other new remedies what we really need that we don t have at the moment is the wisdom to know which one to use at what time and in what order dr clinton says cost could be a factor the three treatment provenge regimen has been controversial partly because of the cost dendreon has said treatment costs are comparable with chemotherapy if total costs of care are taken into account chadi nabhan division director of hemotology oncology at advocate lutheran general hospital park ridge ill and an investigator on provenge studies says he doesn t see the treatments as rivals it is possible that by giving one treatment after the other doctors will be able to extend life beyond what s possible with one strategy alone he said write to ron winslow at,1
