text,label
Stroke patients with prior use of direct oral anticoagulants have a higher risk of in-hospital mortality than stroke patients with prior use of warfarin.,1
Students who perform poorly in the early years of medical school are at increased risk for professional misconduct later in their careers.,0
Students who perform poorly in the early years of medical school are less likely to commit professional misconduct later in their careers.,1
Suboptimal nutrition is a leading cause of premature death,0
"Surfactin producing cells and exopolymer producing cells cooperate to generate ""Van Gogh"" bundles that have sliding abilities on specialized media.",0
Surgical treatment is not superior to non-surgical in treating adults with displaced fractures of the proximal humerus.,0
Sympathetic nerve activity is elevated throughout normal pregnancy.,0
Sympathetic nerve activity is reduced throughout normal pregnancy.,1
Systemic immunosuppressive (IS) therapy does not enhance the chance of cancer mortality in patients with inflammatory eye disease (IED),0
Systemic immunosuppressive (IS) therapy increases the chance of cancer mortality in patients with inflammatory eye disease (IED),1
Systemic lupus erythematosus is a risk factor for cardiovascular disease.,0
T cell receptor /CD3 microdomains are required to induce the immunologic synapse.,0
TMEM27 is a marker for beta cells.,0
TNFAIP3 is a glioblastoma tumor enhancer.,0
TNFAIP3 is a glioblastoma tumor suppressor.,1
TNFAIP3 is a tumor enhancer in glioblastoma.,0
TRAP+ osteoclasts regulate mature osteoblast maintenance.,0
Taking 400mg of α-tocopheryl acetate does not prevent prostate cancer.,0
Taking 400mg of α-tocopheryl acetate in combination with vitamin C reduces the risk of prostate cancer.,1
Taking anti-depresents is associated with a decrease in the Aβ level in the brain of experimental animals.,0
Taxation of sugar-sweetened beverages reduced the incidence rate of type II diabetes in India.,0
Ten percent (10%) of kidney cancers in the UK are attributable to excess weight.,0
The C-type lectin receptor (CLEC-2) rearranges the actin cytoskeleton in dendritic cells to promote efficient motility along stromal surfaces.,0
The DESMOND program caused substantial weight loss in most participants.,1
The DESMOND program demonstrates no significant impact on biochemical outcomes.,0
The DESMOND program demonstrates no significant impact on lifestyles outcomes.,0
The DESMOND program demonstrates no significant impact on weight loss.,0
The DdrB protein from Deinococcus radiodurans functions as a pentamer.,0
The M2-phenotype in brown adipose tissue macrophages increases brown adipose tissue thermogenic activity.,0
The NF-κB essential modulator gene induces intestinal inflammation by promoting receptor-interacting protein (RIP) kinase 1 kinase activity-mediated epithelial cell death.,1
The NF-κB essential modulator gene prevents intestinal inflammation by inhibiting receptor-interacting protein (RIP) kinase 1 kinase activity-mediated epithelial cell death.,0
The PDPN gene deactivates the C-type lectin receptor (CLEC-2).,1
The PRDM1 gene is a key determinant of primordial germ cells.,0
"The PRDM1 gene, when combined with the PRDM14 gene, plays an important role during primordial germ cell specification.",0
The RANK-RANK-Ligand (RANKL) pathway is involved in the development of Aire-expressing medullary thymic epithelial cells (mTECs).,0
The Snf1 complex regulates carbon and energy metabolism in baker's yeast (Saccharomyces cerevisiae).,0
The US health care system can save up to $5 billion if 7% of patients waiting for kidney transplants participate in the optimized national kidney paired donation program.,1
The combination of physical examinations with C-reactive protein values do not improve the accuracy of radiographic verified pneumonia predictions.,1
The deamination of cytidine to uridine on the minus strand of viral DNA can inactivate the viral genome by inducing G-to-A mutations.,0
The density of cytokine receptor bearing cells affects the distance over which cytokines act.,0
The density of cytokine receptor bearing cells has no effect on the distance over which cytokines act.,1
The generation of reactive oxygen species by activated oncogenes contributes to the increased genomic instability of leukaemia cells.,0
The innate immune response struggles to remove small numbers of parasites.,1
The latent infection of myeloid cells with human cytomegalovirus induces a number of changes in gene expression.,0
The mean suicide rate in women is higher after miscarriage than live birth.,0
The mean suicide rate in women is lower after miscarriage than live birth.,1
The microtubule-dependent delivery and secretion of matrix metalloproteases (MMPs) is partially responsible for the disassembly of adhesion sites.,0
The minor G allele of FOXO3 downregulates pro-inflammatory cytokines.,0
The minor G allele of FOXO3 is related to less severe symptoms of Crohn's Disease.,0
The minor G allele of FOXO3 up-regulates IL-10.,0
The most prevalent adverse events to Semaglutide are cardiovascular.,1
The most prevalent adverse events to Semaglutide are gastrointestinal.,0
The myocardial cell lineage originally develops from cardiac progenitors of exclusively endodermal origin.,1
The one-child policy has created a hospitable environment for female infants.,1
The peak incidence of fractures occurs during pubertal growth spurt in early adolescents.,0
The peak incidence of fractures occurs in toddlers.,1
The proliferative capacity of neural progenitors differs across species.,0
The proliferative capacity of progenitors is regulated cell-autonomously.,0
The recruitment of Wdr5 to its target loci depends on Kat8.,0
The relationship between a breast cancer patient's capacity to metabolize tamoxifen and treatment outcome is independent of the patient's genetic make-up.,1
The removal of reactive oxygen species by activated oncogenes contributes to the increased genomic instability of leukaemia cells.,1
The repeat-variable diresidue (RVD) in the loop of Transcription-Activator Like (TAL) effectors specifies the nucleotides-amino acid contact at the target promoter element.,0
The risk of breast cancer among parous women decreases with placental weight of pregnancies.,1
The risk of cancer rises with level of alcohol consumption.,0
The risk of female prisoners harming themselves is ten times that of male prisoners.,0
The tissue surrounding the granuloma in an immune cell induces an anti-inflammatory immune response.,0
Therapeutics receiving accelerated approval encounter a lower frequency of post-marketing safety events,1
There is a positive correlation between hip fractures and statin use.,1
There is a relation between Erythromycin use and hypertrophic pyloric stenosis.,0
There is no increased risk of hypospadias with clomiphene.,1
There is no known interaction between Pioneer factor OCT3/4 and major chromatin remodeling factors.,1
There is no relation between Erythromycin use and hypertrophic pyloric stenosis.,1
There was an estimated 30 million cases of pneumonia in young children worldwide in 2010.,0
Tirasemtiv targets fast-twitch muscle.,0
"Trans-acting factors, such as lncRNAs, influence mRNA translation.",0
Transcription factor EB induces transcription of pro-inflammatory cytokines in macrophages infected with Staphylococcus aureus.,0
Transplanted human glial progenitor cells can mature in their host animal.,0
Treatment with a protein named FN impairs regenerative abilities of aged muscles.,1
Treatment with a protein named FN restores regenerative abilities of aged muscles.,0
Tuberculosis incidence occurs at higher rates in more sparsely populated areas in the UK.,1
Tuberculosis-induced granulomas express different immune system protein signatures than the surrounding tissue.,0
Two variants of chromosome 6q21 are associated with radiation therapy-induced second malignancies in pediatric Hodgkin lymphoma patients.,0
Type 1 Diabetes is associated with subtle perturbations in T reg development.,0
Ultrasound guidance significantly reduces the number of needle insertion attempts necessary for a given procedure.,0
Ultrasound guidance significantly reduces the number of traumatic procedures when attempting needle insertion.,0
"Upon developing tyrosine-kinase inhibitor resistance, new mutations in epidermal growth factor receptors emerge and cause treatment failure.",0
"Upon viral challenge, influenza-specific memory CD4+ T cells greatly diminish the early production of inflammatory chemokines in the lung.",1
"Upon viral challenge, influenza-specific memory CD4+ T cells greatly enhance the early production of inflammatory chemokines in the lung.",0
Upregulation of dynein in Drosophila neurons increases the number of microtubule plus-ends growing toward the cell body of each neuron.,1
V-9302 inhibits antitumor responses by decreasing cell death and oxidative stress.,1
Vaccinating the gastrointestinal tract induces protection of rectal and vaginal mucosa.,0
Varenicline monotherapy is more effective after 26 weeks of treatment compared to combination nicotine replacement therapies with varenicline or bupropion.,1
Varying expression levels of EBI2 affect the positioning and migration of B cells.,0
VgrG (Tssl) protein punctures membranes by forming a spike at the tip of the tube apparatus.,0
Vitamin D deficiency effects birth weight.,0
Vitamin D is an important factor in the relationship between calcium and parathyroid hormone.,0
Walking in traffic areas in London did not improve lung function in elderly adults.,0
Walking in traffic areas in London improves lung function in elderly adults.,1
